model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration
Random Forest ,gini,6,19,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.58946

Random Forest ,gini,6,19,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49518

Random Forest ,gini,7,1,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46263

Random Forest ,gini,7,1,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46917

Random Forest ,gini,7,3,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44036

Random Forest ,gini,7,3,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.393

Random Forest ,gini,7,5,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.48996

Random Forest ,gini,7,5,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45765

Random Forest ,gini,7,7,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.37388

Random Forest ,gini,7,7,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.3959

Random Forest ,gini,7,9,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.50532

Random Forest ,gini,7,9,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49541

Random Forest ,gini,7,11,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46003

Random Forest ,gini,7,11,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46281

Random Forest ,gini,7,13,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.51937

Random Forest ,gini,7,13,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.43477

Random Forest ,gini,7,15,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.44498

Random Forest ,gini,7,15,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46796

Random Forest ,gini,7,17,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.41329

Random Forest ,gini,7,17,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.43553

Random Forest ,gini,7,19,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.5934

Random Forest ,gini,7,19,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46097

Random Forest ,gini,8,1,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.43589

Random Forest ,gini,8,1,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.41577

Random Forest ,gini,8,3,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.57555

Random Forest ,gini,8,3,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.38302

Random Forest ,gini,8,5,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46192

Random Forest ,gini,8,5,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46826

Random Forest ,gini,8,7,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44798

Random Forest ,gini,8,7,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.47257

Random Forest ,gini,8,9,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45583

Random Forest ,gini,8,9,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.50569

Random Forest ,gini,8,11,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45102

Random Forest ,gini,8,11,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.47544

Random Forest ,gini,8,13,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.50578

Random Forest ,gini,8,13,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44386

Random Forest ,gini,8,15,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.48014

Random Forest ,gini,8,15,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.48815

Random Forest ,gini,8,17,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.47396

Random Forest ,gini,8,17,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45468

Random Forest ,gini,8,19,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.47657

Random Forest ,gini,8,19,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.50616

Random Forest ,gini,9,1,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.53062

Random Forest ,gini,9,1,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44213

Random Forest ,gini,9,3,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.40755

Random Forest ,gini,9,3,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.50452

Random Forest ,gini,9,5,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44076

Random Forest ,gini,9,5,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42712

Random Forest ,gini,9,7,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.39125

Random Forest ,gini,9,7,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45253

Random Forest ,gini,9,9,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.3963

Random Forest ,gini,9,9,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.39555

Random Forest ,gini,9,11,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.47428

Random Forest ,gini,9,11,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.48585

Random Forest ,gini,9,13,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.40054

Random Forest ,gini,9,13,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44713

Random Forest ,gini,9,15,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.52601

Random Forest ,gini,9,15,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.43087

Random Forest ,gini,9,17,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45265

Random Forest ,gini,9,17,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49098

Random Forest ,gini,9,19,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.58424

Random Forest ,gini,9,19,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.50907

Random Forest ,gini,10,1,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45402

Random Forest ,gini,10,1,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42363

Random Forest ,gini,10,3,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42208

Random Forest ,gini,10,3,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.40714

Random Forest ,gini,10,5,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49375

Random Forest ,gini,10,5,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.47083

Random Forest ,gini,10,7,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.60946

Random Forest ,gini,10,7,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.461

Random Forest ,gini,10,9,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46913

Random Forest ,gini,10,9,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.4095

Random Forest ,gini,10,11,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42706

Random Forest ,gini,10,11,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49849

Random Forest ,gini,10,13,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49104

Random Forest ,gini,10,13,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.47113

Random Forest ,gini,10,15,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.43745

Random Forest ,gini,10,15,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.39812

Random Forest ,gini,10,17,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.39874

Random Forest ,gini,10,17,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.3991

Random Forest ,gini,10,19,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.50648

Random Forest ,gini,10,19,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.4358

Random Forest ,gini,11,1,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45164

Random Forest ,gini,11,1,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45888

Random Forest ,gini,11,3,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49907

Random Forest ,gini,11,3,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.51801

Random Forest ,gini,11,5,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.48586

Random Forest ,gini,11,5,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.50103

Random Forest ,gini,11,7,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.4677

Random Forest ,gini,11,7,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.40054

Random Forest ,gini,11,9,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42496

Random Forest ,gini,11,9,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.37582

Random Forest ,gini,11,11,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.4089

Random Forest ,gini,11,11,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45218

Random Forest ,gini,11,13,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.51064

Random Forest ,gini,11,13,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.41907

Random Forest ,gini,11,15,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.58079

Random Forest ,gini,11,15,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.43475

Random Forest ,gini,11,17,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46233

Random Forest ,gini,11,17,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.39391

Random Forest ,gini,11,19,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.441

Random Forest ,gini,11,19,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45626

Random Forest ,gini,12,1,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.4137

Random Forest ,gini,12,1,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45036

Random Forest ,gini,12,3,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.5044

Random Forest ,gini,12,3,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.4402

Random Forest ,gini,12,5,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.3827

Random Forest ,gini,12,5,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49824

Random Forest ,gini,12,7,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49003

Random Forest ,gini,12,7,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45562

Random Forest ,gini,12,9,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49414

Random Forest ,gini,12,9,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.42224

Random Forest ,gini,12,11,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,0.95,0.948,0.44076

Random Forest ,gini,12,11,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.39817

Random Forest ,gini,12,13,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.50643

Random Forest ,gini,12,13,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45762

Random Forest ,gini,12,15,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.50679

Random Forest ,gini,12,15,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.52638

Random Forest ,gini,12,17,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.57652

Random Forest ,gini,12,17,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.38102

Random Forest ,gini,12,19,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42219

Random Forest ,gini,12,19,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.48659

Random Forest ,gini,13,1,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46005

Random Forest ,gini,13,1,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.4607

Random Forest ,gini,13,3,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.5065

Random Forest ,gini,13,3,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49206

Random Forest ,gini,13,5,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.52535

Random Forest ,gini,13,5,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,0.95,0.948,0.49831

Random Forest ,gini,13,7,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.445

Random Forest ,gini,13,7,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44107

Random Forest ,gini,13,9,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45884

Random Forest ,gini,13,9,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.652

Random Forest ,gini,13,11,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.47597

Random Forest ,gini,13,11,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45065

Random Forest ,gini,13,13,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.40986

Random Forest ,gini,13,13,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.38833

Random Forest ,gini,13,15,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42288

Random Forest ,gini,13,15,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.41416

Random Forest ,gini,13,17,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45515

Random Forest ,gini,13,17,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.40684

Random Forest ,gini,13,19,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42134

Random Forest ,gini,13,19,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44299

Random Forest ,gini,14,1,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.56824

Random Forest ,gini,14,1,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45758

Random Forest ,gini,14,3,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.36414

Random Forest ,gini,14,3,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.39467

Random Forest ,gini,14,5,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45429

Random Forest ,gini,14,5,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44183

Random Forest ,gini,14,7,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.38263

Random Forest ,gini,14,7,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44135

Random Forest ,gini,14,9,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.55701

Random Forest ,gini,14,9,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49492

Random Forest ,gini,14,11,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45089

Random Forest ,gini,14,11,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.51889

Random Forest ,gini,14,13,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44776

Random Forest ,gini,14,13,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46759

Random Forest ,gini,14,15,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.40724

Random Forest ,gini,14,15,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.3975

Random Forest ,gini,14,17,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45443

Random Forest ,gini,14,17,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45617

Random Forest ,gini,14,19,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45307

Random Forest ,gini,14,19,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.38842

Random Forest ,gini,15,1,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42653

Random Forest ,gini,15,1,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46302

Random Forest ,gini,15,3,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.50388

Random Forest ,gini,15,3,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.37975

Random Forest ,gini,15,5,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.39862

Random Forest ,gini,15,5,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.55024

Random Forest ,gini,15,7,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46009

Random Forest ,gini,15,7,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.56673

Random Forest ,gini,15,9,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.38561

Random Forest ,gini,15,9,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44545

Random Forest ,gini,15,11,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.38199

Random Forest ,gini,15,11,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.47079

Random Forest ,gini,15,13,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.48788

Random Forest ,gini,15,13,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.48939

Random Forest ,gini,15,15,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.60088

Random Forest ,gini,15,15,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.6337

Random Forest ,gini,15,17,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.65932

Random Forest ,gini,15,17,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.53382

Random Forest ,gini,15,19,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.5548

Random Forest ,gini,15,19,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,0.95,0.949,0.47269

Random Forest ,gini,16,1,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.51581

Random Forest ,gini,16,1,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42955

Random Forest ,gini,16,3,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42493

Random Forest ,gini,16,3,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.48295

Random Forest ,gini,16,5,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,0.975,0.975,0.56692

Random Forest ,gini,16,5,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.5043

Random Forest ,gini,16,7,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45073

Random Forest ,gini,16,7,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.56641

Random Forest ,gini,16,9,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45478

Random Forest ,gini,16,9,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.48238

Random Forest ,gini,16,11,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.59345

Random Forest ,gini,16,11,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.3994

Random Forest ,gini,16,13,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.37759

Random Forest ,gini,16,13,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42798

Random Forest ,gini,16,15,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.43469

Random Forest ,gini,16,15,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46154

Random Forest ,gini,16,17,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.36886

Random Forest ,gini,16,17,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42719

Random Forest ,gini,16,19,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.63099

Random Forest ,gini,16,19,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.67085

Random Forest ,gini,17,1,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46878

Random Forest ,gini,17,1,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46421

Random Forest ,gini,17,3,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.38818

Random Forest ,gini,17,3,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.53079

Random Forest ,gini,17,5,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44537

Random Forest ,gini,17,5,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.47264

Random Forest ,gini,17,7,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.3843

Random Forest ,gini,17,7,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45728

Random Forest ,gini,17,9,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45121

Random Forest ,gini,17,9,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.60145

Random Forest ,gini,17,11,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49387

Random Forest ,gini,17,11,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.46605

Random Forest ,gini,17,13,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49592

Random Forest ,gini,17,13,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.41906

Random Forest ,gini,17,15,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.37074

Random Forest ,gini,17,15,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44639

Random Forest ,gini,17,17,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49974

Random Forest ,gini,17,17,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.40706

Random Forest ,gini,17,19,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.42889

Random Forest ,gini,17,19,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.52664

Random Forest ,gini,18,1,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.43982

Random Forest ,gini,18,1,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44211

Random Forest ,gini,18,3,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.48281

Random Forest ,gini,18,3,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45994

Random Forest ,gini,18,5,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.50133

Random Forest ,gini,18,5,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44201

Random Forest ,gini,18,7,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44141

Random Forest ,gini,18,7,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.48688

Random Forest ,gini,18,9,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.44984

Random Forest ,gini,18,9,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.49369

Random Forest ,gini,18,11,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.4281

Random Forest ,gini,18,11,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.50417

Random Forest ,gini,18,13,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.43066

Random Forest ,gini,18,13,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.45535

Random Forest ,gini,18,15,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.37603

Random Forest ,gini,18,15,log2,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.38054

Random Forest ,gini,18,17,sqrt,0,250,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.40667

